OBJECTID;Join_Count;TARGET_FID;CODIGO;NOMBRE;IDENTIFICA;SHAPE_Leng;fecha_hecho;año;mes;dia;hora;dia_semana;cantidad;latitud;longitud;sexo;edad;estado_civil;grupo_actor;actividad_delictiva;parentesco;ocupacion;discapacidad;grupo_especial;medio_transporte;nivel_academico;testigo;conducta;modalidad;caracterizacion;conducta_especial;arma_medio;articulo_penal;categoria_penal;nombre_barrio;codigo_barrio;codigo_comuna;lugar;sede_receptora;bien;categoria_bien;grupo_bien;modelo;color;permiso;unidad_medida;Shape_Length;Shape_Area
120;43;119;1410;Los Naranjos;1410;5219.6084;09/11/2003 3:00;2003;11;9;30dec1899 03:00:00;;2;6.1968;-75.5563;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;Los Naranjos;1410;14;;Poblado;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;5219.6084;965370.62
121;141;120;713;Aures No.1;713;4268.5651;01/02/2003 14:00;2003;2;1;30dec1899 14:00:00;;100;6.28942;-75.5948;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;Aures No.1;713;7;;Castilla;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;4268.5651;761954.45
122;87;121;909;Cataluña;909;4580.4999;04aug2003 15:00:00;2003;8;4;30dec1899 15:00:00;;56;6.23345;-75.5496;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;CataluÃ±a;909;9;;Villa Hermosa;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;4580.4999;472280.02
123;280;122;112;Carpinelo;112;2952.3248;07/05/2003 11:00;2003;5;7;30dec1899 11:00:00;;5;6.28674;-75.5392;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;Carpinelo;112;1;;Popular;Basuco;Drogas estimulantes;Estupefaciente;;;;Gramo;2952.3248;361946.64
124;459;123;206;Andalucía;206;2407.1955;11jan2003 09:30:00;2003;1;11;30dec1899 09:30:00;;50;6.29636;-75.552;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;Andalucia;206;2;;Santa Cruz;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2407.1955;228212.82
125;42;124;1110;La Castellana;1110;4395.658;12aug2003 21:59:59;2003;8;12;30dec1899 22:00:00;;400;6.23759;-75.6046;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;La Castellana;1110;11;;Belen;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;4395.658;696662.8
126;239;125;405;Moravia;405;3857.8453;02/02/2003 16:40;2003;2;2;30dec1899 16:40:00;;150;6.28194;-75.5666;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;Moravia;405;4;;Aranjuez;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;3857.8453;482535.27
127;1330;126;1006;San Benito;1006;3294.4692;27jan2003 17:00:00;2003;1;27;30dec1899 17:00:00;;75;6.25204;-75.5708;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;San Benito;1006;10;;Candelaria;Basuco;Drogas estimulantes;Estupefaciente;;;;Gramo;3294.4692;493350.65
128;297;127;1101;Carlos E. Restrepo;1101;3377.9586;21/07/2003 17:35;2003;7;21;30dec1899 17:35:00;;40;6.25622;-75.5809;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;Carlos E. Restrepo;1101;11;;Laureles;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;3377.9586;449895.18
129;29;128;717;Robledo;717;4188.4882;29aug2004 23:39:59;2004;8;29;30dec1899 23:39:59;;7;6.27361;-75.5948;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;Narcotrafico;;;;Robledo;717;7;;SIJIN;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;4188.4882;446970.27
130;129;129;1307;Juan XXIII La Quiebra;1307;2893.3514;20/11/2004 23:00;2004;11;20;30dec1899 23:00:00;;45;6.26318;-75.6134;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;;;;;Juan XXIIIi la Quiebra;1307;13;;San Javier;Basuco;Drogas estimulantes;Estupefaciente;;;;Gramo;2893.3514;224937.29
131;555;130;1310;Veinte de Julio;1310;3851.274;05/05/2003 12:59;2003;5;5;30dec1899 13:00:00;;18;6.25251;-75.6185;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;Veinte de Julio;1310;13;;San Javier;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;3851.274;381831.59
132;19;131;708;Altamira;708;2884.4301;26/07/2004 18:00;2004;7;26;30dec1899 18:00:00;;20;6.27717;-75.5812;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;Altamira;708;7;;Castilla;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2884.4301;367264.83
133;11;132;Inst_12;Hospital San Vicente de Paúl;Inst_12;1228.6869;15/06/2006 17:29;2006;6;15;30dec1899 17:30:00;;9;6.26394;-75.5639;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;;;;;Hospital San Vicente de PaÃºl;Inst_12;10;;Aranjuez;Base de cocaina;Drogas estimulantes;Estupefaciente;;;;Gramo;1228.6869;86561.761
134;23;133;1407;Las Lomas No.2;1407;2760.7121;18/02/2011 12:45;2011;2;18;30dec1899 12:45:00;;40;6.21309;-75.5595;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;;;;;Las Lomas No.2;1407;14;;Poblado;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2760.7121;335753.47
135;41;134;510;Tricentenario;510;2897.3058;23/06/2003 20:10;2003;6;23;30dec1899 20:10:00;;540;6.28748;-75.5664;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;Tricentenario;510;5;;Castilla;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2897.3058;420638.3
136;226;135;208;Villa Niza;208;1697.304;17/05/2003 15:00;2003;5;17;30dec1899 15:00:00;;10;6.29562;-75.5591;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;Villa Niza;208;2;;Santa Cruz;Basuco;Drogas estimulantes;Estupefaciente;;;;Gramo;1697.304;143215.46
137;105;136;1108;Laureles;1108;3847.1116;28jan2003 18:00:00;2003;1;28;30dec1899 18:00:00;;20;6.24473;-75.5962;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;Laureles;1108;11;;Laureles;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;3847.1116;707014.33
138;62;137;1303;Santa Rosa de Lima;1303;2158.9547;26/07/2004 12:24;2004;7;26;30dec1899 12:24:59;;250;6.26259;-75.6054;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;Narcotrafico;;;;Santa Rosa de Lima;1303;13;;Laureles;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2158.9547;139971.03
139;221;138;1206;Santa Lucía;1206;3048.7037;01/05/2003 18:34;2003;5;1;30dec1899 18:35:00;;40;6.25718;-75.6096;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;Santa Lucia;1206;12;;Belen;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;3048.7037;275913.75
140;172;139;1205;La Floresta;1205;2734.2236;19/06/2003 15:00;2003;6;19;30dec1899 15:00:00;;42;6.25909;-75.6003;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;La Floresta;1205;12;;Laureles;Basuco;Drogas estimulantes;Estupefaciente;;;;Gramo;2734.2236;422571.89
141;45;140;1617;Las Mercedes;1617;3346.6321;04/06/2003 16:25;2003;6;4;30dec1899 16:25:00;;3000;6.23381;-75.6102;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;Las Mercedes;1617;16;;Belen;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;3346.6321;376395.73
142;158;141;1016;Boston;1016;3120.2814;25/06/2003 23:49;2003;6;25;30dec1899 23:50:00;;20;6.24526;-75.5573;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;Boston;1016;10;;Villa Hermosa;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;3120.2814;535705.98
143;21;142;725;Nueva Villa de La Iguaná;725;1838.7404;09/03/2003 15:00;2003;3;9;30dec1899 15:00:00;;4500;6.25961;-75.58;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;Nueva Villa de la IguanÃ¡;725;7;;SIJIN;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;1838.7404;65026.718
144;109;143;905;Alejandro Echavarría;905;3884.1655;08/03/2003 11:29;2003;3;8;30dec1899 11:30:00;;50;6.24146;-75.5491;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;Alejandro Echavarria;905;9;;Villa Hermosa;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;3884.1655;365417.88
145;174;144;608;Picacho;608;3816.8847;27/03/2003 10:30;2003;3;27;30dec1899 10:30:00;;1000;6.29658;-75.5858;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;;;;;Picacho;608;6;;Doce de Octubre;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;3816.8847;416246.96
146;670;145;105;Moscú No.2;105;2420.4529;03/03/2003 23:45;2003;3;3;30dec1899 23:45:00;;13;6.29061;-75.552;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;MoscÃº No.2;105;1;;Santa Cruz;Basuco;Drogas estimulantes;Estupefaciente;;;;Gramo;2420.4529;282168.26
147;1341;146;101;Santo Domingo Savio No.1;101;3596.7006;09apr2003 18:59:59;2003;4;9;30dec1899 19:00:00;;12;6.29772;-75.5415;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;Santo Domingo Savio No.1;101;1;;Popular;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;3596.7006;561247.66
148;46;147;1207;El Danubio;1207;2331.7997;06aug2003 11:00:00;2003;8;6;30dec1899 11:00:00;;20000;6.25534;-75.6062;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;El Danubio;1207;12;;Laureles;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2331.7997;212062.28
149;525;148;111;La Avanzada;111;2891.1278;17/05/2003 22:30;2003;5;17;30dec1899 22:30:00;;30;6.29321;-75.5383;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;La Avanzada;111;1;;Popular;Cocaina;Drogas estimulantes;Estupefaciente;;;;Gramo;2891.1278;276605.82
150;72;149;1012;Perpetuo Socorro;1012;3711.6397;17jan2004 11:00:00;2004;1;17;30dec1899 11:00:00;;80;6.23763;-75.5734;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;Perpetuo Socorro;1012;10;;Villa Hermosa;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;3711.6397;640206.11
151;15;150;1412;San Lucas;1412;5107.8572;19/03/2005 19:15;2005;3;19;30dec1899 19:15:00;;80;6.1826;-75.5647;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;;;;;San Lucas;1412;14;;Poblado;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;5107.8572;1228345.8
152;52;151;1213;Calasanz Parte Alta;1213;4129.8001;14/07/2004 18:10;2004;7;14;30dec1899 18:10:00;;123;6.2659;-75.6021;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;;;;;Calasania Parte Alta;1213;12;;Laureles;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;4129.8001;414262.32
153;611;152;202;Playón de Los Comuneros;202;3535.9171;16/02/2003 15:30;2003;2;16;30dec1899 15:30:00;;30;6.30727;-75.5539;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;Playon de los Comuneros;202;2;;Santa Cruz;Base de cocaina;Drogas estimulantes;Estupefaciente;;;;Gramo;3535.9171;205378.69
154;174;153;1004;El Chagualo;1004;2514.6586;03/09/2005 17:49;2005;9;3;30dec1899 17:50:00;;200;6.26424;-75.5688;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;Narcotrafico;;;;El Chagualo;1004;10;;Aranjuez;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2514.6586;366479.13
155;1242;154;1509;Cristo Rey;1509;4174.3949;19jan2003 11:00:00;2003;1;19;30dec1899 11:00:00;;71;6.20582;-75.584;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;Cristo Rey;1509;15;;Belen;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;4174.3949;759522
156;268;155;1105;Los Conquistadores;1105;3824.5405;10/05/2003 18:14;2003;5;10;30dec1899 18:15:00;;25;6.24469;-75.5816;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;Narcotrafico;;;;Los Conquistadores;1105;11;;Laureles;Basuco;Drogas estimulantes;Estupefaciente;;;;Gramo;3824.5405;683261.01
157;2;156;916;Asomadera No.3;916;2396.4758;20jan2016 03:30:00;2016;1;20;30dec1899 03:30:00;;7;6.22015;-75.562;;-1;;;;;;;;;;;Incautacion mercancia;Flagrancia;;;;;;Asomadera No.3;916;9;;Poblado;Base de cocaina;Drogas estimulantes;Estupefaciente;;;;Gramo;2396.4758;170929.84
158;71;157;1612;La Gloria;1612;3863.296;30/05/2003 0:10;2003;5;30;30dec1899 00:10:00;;50;6.22011;-75.6067;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;La Gloria;1612;16;;Belen;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;3863.296;611237.91
159;129;158;1301;El Pesebre;1301;3519.7712;01dec2004 23:00:00;2004;12;1;30dec1899 23:00:00;;80;6.27368;-75.6003;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;;;;;El Pesebre;1301;13;;San Javier;Basuco;Drogas estimulantes;Estupefaciente;;;;Gramo;3519.7712;221779.33
160;19;159;1405;Lalinde;1405;2274.2095;05jan2005 17:29:59;2005;1;5;30dec1899 17:30:00;;98;6.21303;-75.5699;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;;;;;Lalinde;1405;14;;Poblado;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2274.2095;230059.43
161;298;160;409;Manrique Central No.1;409;2690.8261;19jan2004 16:30:00;2004;1;19;30dec1899 16:30:00;;110;6.26795;-75.5589;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;Manrique Central No.1;409;4;;;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2690.8261;355580.32
162;475;161;1314;Las Independencias;1314;2308.3464;05apr2003 15:00:00;2003;4;5;30dec1899 15:00:00;;10;6.25027;-75.622;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;Las Independencias;1314;13;;San Javier;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2308.3464;254173.18
163;808;162;Inst_19;Parque Juan Pablo II;Inst_19;6686.4647;05/07/2004 9:30;2004;7;5;30dec1899 09:30:00;;100;6.22906;-75.5871;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;;;;;Parque Juan Pablo II;Inst_19;15;;Belen;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;6686.4647;1390663.2
164;844;163;209;Moscú No.1;209;2237.2298;13jan2003 18:00:00;2003;1;13;30dec1899 18:00:00;;150;6.29252;-75.5535;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;MoscÃº No.1;209;2;;Santa Cruz;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2237.2298;190820.95
165;12;164;707;Bosques de San Pablo;707;2952.1056;09apr2003 15:00:00;2003;4;9;30dec1899 15:00:00;;109;6.28049;-75.5863;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;Bosques de San Pablo;707;7;;Castilla;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2952.1056;263146.99
166;446;165;807;Los Mangos;807;3385.0846;02/05/2003 22:50;2003;5;2;30dec1899 22:50:00;;50;6.24768;-75.5475;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;Los Mangos;807;8;;;Basuco;Drogas estimulantes;Estupefaciente;;;;Gramo;3385.0846;467256.77
167;218;166;904;Los Cerros El Vergel;904;2764.1799;14/09/2003 21:00;2003;9;14;30dec1899 21:00:00;;50;6.23629;-75.545;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;Los Cerros el Vergel;904;9;;Villa Hermosa;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2764.1799;316939.9
168;21;167;1619;Miravalle;1619;1867.0354;20/05/2003 23:00;2003;5;20;30dec1899 23:00:00;;230;6.23707;-75.6029;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;Miravalle;1619;16;;Belen;Basuco;Drogas estimulantes;Estupefaciente;;;;Gramo;1867.0354;164413.64
169;6;168;Inst_20;El Rodeo;Inst_20;3786.2228;05/05/2012 12:34;2012;5;5;30dec1899 12:35:00;;250;6.21061;-75.5956;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;;;;;El Rodeo;Inst_20;15;;Belen;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;3786.2228;741103.37
170;112;169;910;La Milagrosa;910;2240.6107;09/11/2004 9:59;2004;11;9;30dec1899 10:00:00;;100;6.23421;-75.5554;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;Narcotrafico;;;;La Milagrosa;910;9;;Villa Hermosa;Base de cocaina;Drogas estimulantes;Estupefaciente;;;;Gramo;2240.6107;199687.91
171;15;170;1414;El Castillo;1414;3760.5506;11/02/2009 19:30;2009;2;11;30dec1899 19:30:00;;2;6.19159;-75.5765;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;;;;;El Castillo;1414;14;;Poblado;Base de cocaina;Drogas estimulantes;Estupefaciente;;;;Gramo;3760.5506;722753.89
172;83;171;314;San José La Cima No.1;314;2157.9385;28aug2004 17:00:00;2004;8;28;30dec1899 17:00:00;;150;6.28424;-75.5433;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;Narcotrafico;;;;San Jose la Cima No.1;314;3;;Manrique;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2157.9385;155475.96
173;624;172;305;El Raizal;305;2917.424;25/05/2003 21:30;2003;5;25;30dec1899 21:30:00;;40;6.26956;-75.5435;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;El Raizal;305;3;;Manrique;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2917.424;297960.74
174;1160;173;106;Villa Guadalupe;106;2488.5108;21/03/2003 11:25;2003;3;21;30dec1899 11:25:00;;1;6.28566;-75.5508;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;;;;;Villa Guadalupe;106;1;;Santa Cruz;Mata de marihuana;Drogas alucinogenas;Estupefaciente;;;;Unidad;2488.5108;238610.23
175;524;174;1418;El Poblado;1418;2739.4441;02/03/2003 18:00;2003;3;2;30dec1899 18:00:00;;20;6.21057;-75.5704;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;El Poblado;1418;14;;Poblado;Basuco;Drogas estimulantes;Estupefaciente;;;;Gramo;2739.4441;261432.51
176;4154;175;1503;Trinidad;1503;4372.6731;21jan2003 11:29:59;2003;1;21;30dec1899 11:30:00;;250;6.22782;-75.5807;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;Trinidad;1503;15;;Belen;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;4372.6731;679707.51
177;62;176;1614;La Palma;1614;2477.0136;27/05/2003 9:30;2003;5;27;30dec1899 09:30:00;;60;6.22939;-75.603;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;La Palma;1614;16;;Belen;Basuco;Drogas estimulantes;Estupefaciente;;;;Gramo;2477.0136;334168.6
178;657;177;1103;Naranjal;1103;2931.9779;04/03/2003 11:29;2003;3;4;30dec1899 11:30:00;;51;6.25099;-75.5816;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;Narcotrafico;;;;Naranjal;1103;11;;Sistema Metro;Basuco;Drogas estimulantes;Estupefaciente;;;;Gramo;2931.9779;446352.1
179;374;178;603;Doce de Octubre No.2;603;3344.4213;16/06/2003 10:30;2003;6;16;30dec1899 10:30:00;;18;6.30369;-75.5821;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;Doce de Octubre No.2;603;6;;Doce de Octubre;Basuco;Drogas estimulantes;Estupefaciente;;;;Gramo;3344.4213;398238.82
180;989;179;104;Granizal;104;2885.9498;16/03/2003 18:00;2003;3;16;30dec1899 18:00:00;;10;6.29271;-75.5457;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;;;;;Granizal;104;1;;Popular;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2885.9498;244834.69
181;601;180;1605;San Bernardo;1605;3599.9673;21/03/2003 18:59;2003;3;21;30dec1899 19:00:00;;25;6.22658;-75.5949;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;;;;;San Bernardo;1605;16;;Belen;Cocaina;Drogas estimulantes;Estupefaciente;;;;Gramo;3599.9673;567858.04
182;364;181;912;El Salvador;912;3334.6427;16/06/2003 9:59;2003;6;16;30dec1899 10:00:00;;15;6.2354;-75.5592;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;El Salvador;912;9;;Villa Hermosa;Basuco;Drogas estimulantes;Estupefaciente;;;;Gramo;3334.6427;354795.46
183;297;182;407;Sevilla;407;2044.0987;27jan2003 19:19:59;2003;1;27;30dec1899 19:20:00;;34;6.26437;-75.5669;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;Sevilla;407;4;;;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2044.0987;270255.5
184;616;183;304;Santa Inés;304;2601.7597;10/02/2004 6:45;2004;2;10;30dec1899 06:45:00;;300;6.27305;-75.549;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;;;;;Santa Ines;304;3;;Manrique;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2601.7597;348299.49
185;45;184;519;El Progreso;519;2705.7433;26/09/2003 15:49;2003;9;26;30dec1899 15:50:00;;50;6.27815;-75.5777;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;Progreso;519;5;;Castilla;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2705.7433;407603.22
186;89;185;1404;Castropol;1404;3958.2578;11apr2003 11:00:00;2003;4;11;30dec1899 11:00:00;;30;6.21472;-75.5699;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;Castropol;1404;14;;Poblado;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;3958.2578;606172.24
187;127;186;508;Belalcázar;508;1888.4357;26apr2004 00:30:00;2004;4;26;30dec1899 00:30:00;;500;6.29765;-75.5665;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;BelalcÃ¡zar;508;5;;Castilla;Base de cocaina;Drogas estimulantes;Estupefaciente;;;;Gramo;1888.4357;166521.7
188;1146;187;1007;Guayaquil;1007;2553.796;02jan2003 12:14:59;2003;1;2;30dec1899 12:15:00;;500;6.24734;-75.5739;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;Guayaquil;1007;10;;Candelaria;Basuco;Drogas estimulantes;Estupefaciente;;;;Gramo;2553.796;318201.42
189;0;188;AE4;Área de Expansión El Noral;7098;2520.6192;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2520.6192;142770.75
190;66;189;1616;Las Violetas;1616;5681.7066;04/07/2003 22:50;2003;7;4;30dec1899 22:50:00;;540;6.23341;-75.6138;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;Las Violetas;1616;16;;Belen;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;5681.7066;598538.77
191;58;190;1423;Santa María de Los Ángeles;1423;3307.2474;12/07/2003 12:30;2003;7;12;30dec1899 12:30:00;;40;6.1928;-75.5799;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;Santa Maria de los Ãngeles;1423;14;;Poblado;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;3307.2474;558375.6
192;271;191;1306;La Pradera;1306;3089.0824;02/09/2004 23:00;2004;9;2;30dec1899 23:00:00;;150;6.26175;-75.6102;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;;;;;La Pradera;1306;13;;San Javier;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;3089.0824;350934.27
193;48;192;1020;San Diego;1020;4818.1965;23apr2004 16:54:59;2004;4;23;30dec1899 16:54:59;;100;6.234;-75.57;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;Narcotrafico;;;;San Diego;1020;10;;;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;4818.1965;708319.26
194;358;193;1316;El Salado;1316;4139.3805;16/07/2003 5:00;2003;7;16;30dec1899 05:00:00;;12;6.25379;-75.6289;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;El Salado;1316;13;;San Javier;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;4139.3805;438633.59
195;64;194;714;Bello Horizonte;714;2089.7651;09/06/2003 17:00;2003;6;9;30dec1899 17:00:00;;500;6.28292;-75.5918;;-1;;;;;;;;;;;Incautacion mercancia;Grupo armado ilegal;;;;;;Bello Horizonte;714;7;;Castilla;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;2089.7651;186845.25
196;1345;195;1018;Villa Nueva;1018;2341.0552;02jan2003 17:45:00;2003;1;2;30dec1899 17:45:00;;30;6.25512;-75.5648;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;Villa Nueva;1018;10;;Candelaria;Basuco;Drogas estimulantes;Estupefaciente;;;;Gramo;2341.0552;300243.06
197;0;196;Inst_13;Batallón Cuarta Brigada;Inst_13;1233.0486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1233.0486;88174.644
198;24;197;1411;Los Balsos No.1;1411;5917.7597;12/10/2004 19:09;2004;10;12;30dec1899 19:09:59;;18;6.18683;-75.5616;;-1;;;;;;;;;;;Incautacion mercancia;;;;;;;Los Balsos No.1;1411;14;;Poblado;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;5917.7597;1403626
199;292;198;1403;Villa Carlota;1403;3942.5437;08/09/2004 12:00;2004;9;8;30dec1899 12:00:00;;50;6.22035;-75.5757;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;;;;;Villa Carlota;1403;14;;SIJIN;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;3942.5437;935204.98
200;66;199;108;El Compromiso;108;1175.4904;02/07/2004 12:49;2004;7;2;30dec1899 12:50:00;;250;6.28965;-75.5432;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;;;;;El Compromiso;108;1;;Popular;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;1175.4904;71906.153
201;18;200;723;Pajarito;723;4232.765;13/09/2005 16:41;2005;9;13;30dec1899 16:41:00;;108;6.28184;-75.605;;-1;;;;;;;;;;;Incautacion mercancia;Comision de delito;;;;;;Pajarito;723;7;;Doce de Octubre;Marihuana;Drogas alucinogenas;Estupefaciente;;;;Gramo;4232.765;290313.85
